(4676,3639) 16386 12683 2164 15937 4233 2694 22567 14076 8829 13510 6582 19544 1785 4572 17375 8453 15716 1533 22469 3952 18314 8716 18041 16544 10444 169 19289 15438 22297 15900 2924 2925 16222 5291 18583 19963 13099 6623 10966 2078 11666 17711 3426 8219 3708 810 6664 20911 7429 11536 19866 13000 3670 12995 13864 7673 14844 1585 1103 16767 5881 9407 12256 3191 780 18974 5028 6279 5930 12346 13975 20578 13167 10449 22087 18679 4110 2459 12889 4158 19059 16618 19002 17651 11049 15847 12709 18784 10807 13931 17590 12777 2230 321 5889 2299 14510 3906 20915 11061
(4679,1060) 7720 13204 2507 9884 7636 21128 7710 9362 18697 4755 18564 3703 6077 19948 14309 2257 17044 15683 19726 19829 16547 4588 15794 10732 15999 21236 16811 1288 18833 6855 21118 17030 6275 7673 13451 8589 20794 14211 6917 1215 14150 13712 17457 3407 21541 22029 11834 16989 8585 15698 2953 8658 873 12875 1279 1081 18579 15924 12444 17646 2509 14495 9779 20360 792 7626 3472 11995 21470 4910 768 21265 14006 8065 18856 12216 21469 13329 9546 18348 3051 9262 3109 281 20196 17294 9543 7966 21806 4793 4996 1450 22593 6828 19129 6793 16497 22143 8743 4991
(4680,1060) 4420 6010 16254 1563 5393 15433 7660 12871 6983 13334 17832 15134 12580 17533 5278 7016 6544 857 8655 15803 1138 9289 16495 8828 18905 3932 5799 12442 231 14959 4513 18273 6185 17298 6826 6050 22315 12048 7694 11203 3928 6254 8718 12492 9135 21271 4033 9177 14687 18680 9053 12182 7916 5763 1995 19146 19004 19385 8002 9081 3496 20893 8513 19967 13928 14075 12225 7406 20013 14052 21507 13113 19473 9011 21849 4926 18742 14318 3149 21897 12552 13725 21460 7717 10926 1545 20199 1934 19457 4312 5267 13942 3269 6045 8870 11022 22416 17391 4875 4411
(4693,2397) 12721 2264 9626 8020 3021 15531 7507 11721 13078 19628 4028 9722 3236 1617 15753 1766 14405 10316 6722 19439 16986 7862 17747 18560 6764 12892 7455 19937 21165 7163 21890 4384 15419 15795 2519 13977 11580 15045 12840 19957 7660 6779 11162 10928 9473 3483 5753 21838 2911 10755 14048 19641 14655 12213 14297 22208 16343 2401 20925 22361 2537 22590 6343 13144 21597 938 7876 13141 2431 18112 14492 10472 19216 9866 3518 6649 11435 17166 14623 9876 14238 13717 4132 20507 9683 21007 15960 15289 16476 16846 18299 15125 18474 21082 9774 2548 6113 2440 15115 16349
(4697,2397) 12276 7875 15295 5041 13335 13559 12644 9697 14335 9908 4505 19434 546 16231 1063 3995 10191 13416 20177 19581 14361 9643 15682 6075 20678 8424 13813 16483 22092 5289 10582 10974 13192 17769 11003 16821 5738 15418 19452 7424 19993 7850 14055 2594 2247 3288 5840 3024 3022 4203 1166 2639 10394 19706 16532 18842 18586 19779 20347 15971 21577 3981 5216 7822 9508 208 11244 17277 19983 8872 22524 6770 18789 3550 3971 21214 20422 10358 14486 13220 3467 21494 18306 4111 12909 17902 9944 7253 4759 8036 14416 15995 12199 8867 17180 20822 574 6796 8325 6267
(4700,2397) 10597 590 10789 2170 14371 7794 7555 15213 20482 17194 4592 920 3309 6787 15387 2250 15334 18226 18768 9205 17079 21456 16477 13184 16719 9639 3722 10786 15510 21722 13671 2536 20072 12661 20900 5847 16785 11890 13652 14216 8435 1556 19710 21700 19651 19388 20287 6069 14800 2094 4727 14247 519 3372 13861 18371 7368 5893 12583 6453 14670 466 11778 4949 2885 17446 16451 3417 21192 5 450 18288 4478 14514 18998 4876 11263 15273 4172 9586 7993 16952 11030 15369 10305 20235 17084 14207 10586 22405 20625 500 16159 4728 6343 19865 16639 4470 22422 7116
(4708,5855) 8528 7386 15114 16074 742 8030 10562 18973 16228 20604 16938 3509 12290 15930 18831 9426 20570 20458 3285 8078 22428 7028 4074 11304 17026 11918 13678 19158 17086 15557 8245 748 19593 684 17318 9575 18729 3145 20968 7330 7215 7450 9149 5335 8961 19828 17346 16409 399 16291 21724 8761 8744 9625 47 9312 16860 15559 18808 4613 16493 16510 10793 6163 17116 5420 4809 9050 1695 11248 19904 19579 21101 1483 16179 10352 7927 12563 12023 4110 19076 18286 8370 9005 10798 4790 10387 17684 13791 11920 15477 826 9804 22108 21345 18492 673 10589 20853 22308
(4710,2048) 16124 13664 21211 20377 18504 21088 57 4201 4424 13139 14616 2590 15442 19463 13630 20184 7952 21183 11802 7815 2744 13610 12173 1178 11717 22317 12662 15444 20147 8617 17094 22484 22273 10454 6903 15355 17828 1610 10305 1272 10634 2756 11139 13169 13649 18354 5340 8382 2042 6978 19973 9111 14502 21502 2316 8085 7042 22083 16697 17092 1621 21196 9220 15684 10043 133 10648 8013 13416 1157 15166 11825 6452 7208 5269 7510 10788 21143 602 1961 7464 816 5095 10630 8628 10613 16428 7540 17704 13846 14987 20489 8698 4970 6699 17321 13333 4551 1668 21461
(4719,5868) 9540 11666 891 21176 6763 14186 16457 3271 21956 14129 3876 3509 7378 20101 8123 5568 6134 3962 21753 15030 11334 18323 8243 5385 14699 5044 3339 16 14340 7943 4492 8276 2316 11492 17144 20002 8064 7370 16158 8125 9800 14020 3554 6348 16483 15768 1743 21877 11827 3293 7917 19195 11311 15346 20233 2878 12126 21707 16270 18209 9609 22561 8926 6675 15556 17447 154 20516 20686 7569 8816 3164 3605 14359 16059 22280 16542 3467 278 16591 14535 15675 21937 1756 5702 7325 18630 21766 22395 19152 9840 10841 2625 2262 4597 8494 13010 1209 13716 5893
(4728,1939) 1677 13703 8990 8889 12748 16618 6441 13177 3860 7681 11683 17571 19449 13942 14344 7810 7761 11737 17730 12968 3648 7964 21292 2598 10929 4834 9020 16833 18583 1206 5808 5207 3536 18802 20478 20111 21376 17420 17757 13462 4031 10271 2644 13152 4373 3929 12863 10624 10476 8366 1404 12974 16332 13688 15406 21849 11909 9964 19055 10145 19243 15580 17633 8750 9300 672 814 2990 10180 8347 12930 14962 17251 4376 7692 9627 10164 14875 7609 20370 11948 16129 12734 9512 7604 2374 1958 9692 910 9418 16226 5989 16010 16498 9052 19493 19330 17859 1526 19279
(4731,1939) 5137 14282 5481 20497 14146 11321 6035 11838 14639 7251 3539 16157 4541 5512 8557 7093 6044 19364 4784 12997 4145 926 8518 3129 10503 7488 10261 10627 12297 19472 17978 10987 20422 18687 12321 1284 9384 19487 3742 9044 11025 20735 21862 2381 16361 3461 7461 2022 2333 21789 929 17881 17347 8391 17904 7793 15693 20292 16328 16305 2107 4076 2097 12875 7223 19790 13441 12911 10695 13730 10126 11953 5289 11059 10257 8311 8316 15888 16202 2646 12599 7674 16156 3600 17749 2144 6001 4508 21749 16885 4101 18015 8433 900 15520 12263 1120 6638 17445 11657
(4734,5244) 15145 6144 2578 15034 11196 8639 19779 9465 8980 3143 20188 19657 10318 19678 13214 5095 20818 6108 21027 4315 9797 2916 7273 13532 4665 9435 22211 2480 4620 779 18653 12315 19414 3389 8303 19817 15081 3577 4219 14035 20776 4706 19538 3265 15820 4597 3942 9477 15812 17595 8070 699 3745 21734 732 10323 1043 14899 4732 19365 13861 12397 5918 12749 6419 7414 9205 16904 10105 20025 2914 15986 2355 20210 17575 14577 12432 16127 19739 3387 17418 19321 3334 20389 15200 20311 20093 16526 7922 8877 21888 11237 19394 22552 19255 19363 2031 8835 2569 8402
(4738,12104) 11486 1662 19665 18316 1512 19304 17478 5907 15067 3446 226 6326 8134 9804 6608 6890 10639 6550 13270 22188 16586 21248 19468 1744 14141 2953 18322 9926 10240 12099 15862 21061 9416 12380 21135 17006 14183 5756 12022 6386 9936 4590 22190 21651 785 17251 1770 3872 22183 4729 13686 13424 20808 8787 8837 10783 2160 17147 20823 18391 2000 1579 4231 9228 14400 3172 7989 9072 21722 371 143 20811 19411 20671 1945 1646 146 14956 5472 20710 5576 15409 6176 1704 13904 10776 3615 19344 9701 5297 13096 10345 19949 920 21561 15290 12987 16418 6311 10909
(4746,2235) 5108 12203 8749 6936 14508 4012 6178 19296 5134 14739 7501 18189 20704 10962 3825 4991 14221 20014 15720 15790 2299 20672 830 6102 22451 15273 11784 1246 14650 19577 5681 7214 6905 14216 21076 14293 13993 17804 1973 8625 6581 15995 17839 7763 8161 11295 3809 10203 9564 15685 13072 17390 22548 7413 3973 8013 11399 5865 6450 13511 18946 21108 12051 6258 1160 17994 8498 20255 11771 1928 12564 5347 13534 21628 21067 2974 438 2631 13897 12297 20377 21844 20214 2635 19108 20997 4240 2895 7207 11985 20839 21829 20307 14156 1187 22513 10943 4679 3598 15305
(4757,1269) 12415 12031 18169 12788 10075 21950 22088 10119 8204 10033 17325 18193 10955 17784 4457 21314 9957 10034 138 16912 19025 3643 9528 14845 2510 21284 1642 1790 21725 20355 3270 21775 8796 19821 5172 752 11685 3447 5383 15758 2964 1943 13007 7919 20946 19489 17293 14851 17920 7186 15911 20869 19616 9259 13281 13249 12111 14081 12846 14887 8354 9973 11500 4260 403 9986 12827 12634 17686 4223 12566 5473 12935 12633 10262 3262 9464 6956 22194 16478 19176 6039 637 12183 1612 4382 1862 15065 11545 21180 1007 6446 11715 3979 1598 18213 5873 978 21345 14105
(4773,3182) 6757 16070 21124 19035 22123 176 1628 11180 16128 20761 7855 21364 2520 11450 16931 17169 7630 14994 6159 13568 15930 17182 14444 10491 20052 3043 12657 4598 19820 4810 20183 15977 13111 10569 3602 20989 4120 3111 21682 18236 21187 7187 19730 18270 2033 22226 19507 22423 21168 9994 10074 19670 1351 10015 15539 13381 6265 20510 11498 17374 3163 17618 4962 6395 6454 9543 8189 20462 12223 14864 11921 8549 18652 9279 2491 14632 11692 16627 9964 18443 6567 2058 1675 8095 11814 15565 10188 7424 3879 20358 10934 17267 10253 4539 19037 15689 1798 18277 10289 16974
(4779,329) 7148 11371 17294 20643 9814 1868 3081 1163 20711 8333 12770 16667 10055 19298 20734 17324 19915 13569 2286 22502 5890 17633 7917 10734 12399 18331 13151 16376 16453 21832 9996 4938 19924 16048 3999 17592 10769 19822 12666 722 12702 12664 22301 2211 6530 19919 13620 15955 19485 14290 16370 2558 5336 5280 5226 16731 2539 18894 18450 19398 22546 14200 12773 20341 19763 7491 16365 6185 12308 15960 15260 11765 3357 12280 9864 19966 779 5899 1366 10783 14922 6133 21013 2847 2179 3577 7807 18607 5916 3053 4820 4589 19631 22448 11181 10432 2567 9397 18817 13155
(4782,13183) 5040 18513 5508 20291 15545 13079 15968 14333 4434 2993 20214 1303 7757 8606 4259 17449 697 7857 14188 10799 17289 15424 11256 13454 19737 14685 11694 11388 15840 9187 18407 16884 11445 17243 10957 19212 8629 10827 12011 14552 15901 11028 10248 5063 10114 16910 20507 3941 1601 17407 7093 5463 3006 20956 6611 5313 13624 19897 20382 7964 13484 17339 20095 20809 10238 12940 12341 1986 15883 8845 20573 2634 10764 13778 5447 9051 17857 7625 11089 4002 12519 3970 8245 16618 4139 14925 17785 10175 17521 2028 17150 12962 10695 6780 7257 13699 8838 4022 17847 22051
(4795,5245) 5285 2573 8454 5830 1321 20828 19640 6085 12226 3676 15754 15816 5388 6531 14500 13571 9751 5701 20515 12457 3569 14949 16957 16673 9491 16649 22232 6487 9232 18973 19109 3173 15343 21563 14661 15188 17160 13365 5498 20196 5955 17165 10858 20650 7394 3236 16964 21927 11220 21406 16356 20700 3143 12180 19498 11415 10312 21408 15128 2795 13334 402 8604 12454 11993 652 4084 16204 12712 6708 222 10189 10501 11150 19987 14626 21638 22162 15731 21467 901 16736 12754 11621 19172 18277 21880 14373 16889 62 16779 7388 12375 20586 7359 6163 12703 19690 6748 7760
(4810,3824) 1011 21088 383 15935 7095 20198 16946 6496 4452 868 21316 15249 608 1282 12491 15749 11764 1694 16388 18525 20875 5395 20391 8833 12308 14661 1023 18383 7242 474 13904 19095 13250 6833 1895 6878 489 18804 16430 10823 4861 4976 19911 21627 15570 1857 18855 16803 372 16029 14367 10098 2195 18595 18225 17892 10443 5923 11038 880 928 5822 21536 6249 11562 5149 17748 21866 1192 8929 18562 9920 14571 1015 9883 22305 7637 7090 1234 6946 16774 2151 6302 16172 17510 20552 3032 17844 11513 509 3714 5889 6428 5707 12427 1112 3524 11556 12717 14616
(4832,4894) 7078 6506 1898 13253 2239 7469 1981 15670 4246 9098 22187 2901 14267 4590 17523 8242 8525 15940 22436 14593 6553 7031 8125 20927 11243 3543 20405 14681 15411 4550 4233 6663 3984 15133 20759 6467 4000 12747 7928 20751 7714 16573 14376 14029 5019 9781 2915 19136 22400 2142 8016 12325 21450 6202 14441 19123 4445 18972 19218 12397 6950 18205 3493 2928 913 11647 7208 8286 5320 6805 17847 20149 3297 3256 21688 6562 17475 10946 3537 16033 15244 17085 12022 8949 18334 9785 17908 17132 9482 861 2843 13005 11864 3345 15184 18321 13170 8430 17285 19939
(4833,10105) 9815 12708 18871 14236 20055 1998 10930 13562 10460 17094 17365 12788 1339 7885 10897 987 22217 21073 18925 18093 4136 2891 7019 17494 7764 15645 14573 4817 4654 17006 3709 3644 16458 20815 4207 14347 18653 18787 1716 6865 2522 8941 13322 5590 9859 15110 5386 4970 9178 11330 2976 14312 15965 1092 1930 20651 10860 20287 8146 7029 11405 8850 11131 12264 6623 2354 3116 16088 12251 12918 13832 17730 1676 4874 2358 8280 10954 4741 12115 4119 19502 6794 4681 22355 10828 22422 11589 15217 1651 12153 15576 763 4322 12381 7173 3902 9618 12419 21358 9144
(4835,10105) 5351 4577 4200 9946 708 5007 15150 11500 17543 17592 22065 18971 11264 19047 13087 13112 5706 16868 2803 20795 13539 14458 8328 782 9942 19718 17345 10001 3727 18623 15022 20457 4220 15727 21611 11857 15121 10311 18763 5835 16232 16734 4796 1242 21254 661 14885 7273 7620 11740 12436 18983 2582 10716 2363 21197 2222 4329 17022 1977 13278 4868 11922 13071 20382 11097 18917 4412 5477 10818 12353 11913 4610 8924 9744 16295 8630 14098 3369 14151 21288 714 12072 9072 18502 11147 2647 20521 20251 9897 16221 4874 17823 17445 1726 4930 1041 5028 14582 6744
(4844,2614) 9964 21269 3979 17377 3973 21227 2607 4981 10200 3375 18845 13825 4784 2238 3458 16833 4732 6860 8926 8072 19392 2788 15340 13260 17028 19209 8739 17990 18191 21083 1541 6784 14236 2284 21358 15089 3097 18055 359 4587 22427 1602 20231 12061 14479 2706 6044 18475 16626 184 20461 17374 324 4871 909 13265 12596 13568 5335 306 2650 2244 16448 19701 16402 5407 13016 6148 9499 2020 5566 9523 16538 19156 21994 10369 21195 7655 1310 15466 4749 5741 16585 2841 4658 1506 134 3764 12660 7300 3862 8089 11887 2042 18310 5851 2851 2307 15492 9041
(4865,1132) 18635 12460 21369 2011 16377 2572 12272 11274 6465 6750 6415 20136 11874 8269 3195 16699 6428 19999 261 18013 3375 3321 14635 14962 9880 5787 12060 15754 14956 6552 9401 18387 13673 11281 18297 1885 21984 20164 15227 22358 17633 15755 1562 12164 13963 9549 6117 11089 10673 4204 2735 223 21907 11390 12864 7808 14732 5268 13045 3133 1586 11051 10303 6821 13281 21396 12892 15007 14891 20560 899 3007 13987 18053 19120 3704 15491 9051 18662 14513 13432 20587 19290 6914 3477 1227 13678 698 10840 17993 17751 10892 20955 6498 12311 19064 16743 20711 8964 6841
(4866,11543) 16894 19093 11217 2881 10041 10680 1969 12242 4008 13516 14668 14043 2281 21258 21717 20432 17448 4028 1940 1048 8269 21898 20231 22581 3561 3491 6018 4129 1393 22534 5029 255 11831 9967 4562 20029 18210 8360 10922 20763 17202 19299 12589 21437 295 1464 20152 10948 469 7617 18109 7900 20989 20732 14712 11552 1557 1524 20045 22525 14479 20232 1342 8243 1550 21474 13186 10488 7839 13414 8329 12084 8701 10037 6093 7762 1826 12992 11020 5847 19903 358 8617 7692 10770 12712 7871 11200 12311 325 16961 10598 13494 18514 13090 8117 19137 3847 12698 6630
(4872,3854) 3958 14132 13469 1139 16513 11394 15382 10576 15626 6033 6067 1607 20674 16489 13340 7367 1120 7700 2412 7305 8229 12090 19513 5792 6283 16181 9097 14371 13796 16787 21169 17771 105 20325 12007 120 16234 12303 21209 8116 3145 11526 10049 9861 2962 20352 8821 13454 5251 11592 12894 2796 6584 18075 13035 6765 10427 4355 22259 10831 20889 10750 20603 1809 15392 6577 4624 7280 17215 2484 8078 229 16189 5983 12726 19284 20289 21856 18408 202 7192 4516 11564 11033 16447 10109 2964 18953 13450 71 12882 14662 9467 15327 7044 6900 13973 6424 8436 1714
(4880,1647) 1229 22460 11705 1228 6120 18172 13390 15144 4541 3342 8038 3331 10320 17803 10298 19474 14823 1354 11841 4092 12932 3480 8120 17743 7039 8124 22369 19881 2289 1917 11185 16838 19820 8600 10163 498 2291 6763 10865 9939 20385 19677 1672 6800 2347 19796 14987 16356 20115 16631 14871 20698 4097 13926 20591 15118 11830 13852 20905 15551 505 16258 1479 14073 10720 14929 10082 21393 21869 18265 5517 16222 2080 1453 9070 11727 9369 9845 400 17928 19095 5482 1267 12515 15813 14122 10980 4234 2644 12793 747 7112 20280 19216 22010 7249 20767 6401 9401 8627
(4880,661) 13116 18212 5204 725 3400 12826 10541 13909 19556 12235 4650 16108 471 2182 15984 19671 764 18758 12338 16361 20262 14090 11475 6967 7895 15353 7228 16543 22014 18977 21153 1054 14683 21981 8836 17596 19261 11737 12677 17565 8502 19510 2044 12599 6263 14726 14678 8096 5518 10162 4707 9637 3943 21265 4395 5086 10305 16843 3167 4278 15582 21660 16375 9620 13139 13335 14558 1445 20110 10722 3697 21394 9604 1591 20334 2190 21191 13140 5636 6891 20781 15953 2851 7378 14729 14164 2980 10321 15782 10674 16938 7071 16359 14002 10625 1034 17418 4679 17105 5415
(4909,767) 17832 14865 8305 17878 18818 22146 11249 8295 14809 7988 2568 2148 2518 12663 21129 2056 8629 16194 16432 5430 19321 2037 8564 12198 2119 9537 17303 14215 20151 11563 7880 15555 17156 2987 7150 650 16729 11027 15197 12524 8377 3926 11137 1313 9171 14427 21051 8553 11906 15020 1888 345 22204 4134 10415 10744 21134 8961 4727 15411 3922 14084 14491 14201 2268 1239 5886 6235 2306 11096 17497 17486 16702 6186 11969 19508 20794 20381 1534 1495 3854 8872 10714 2459 6156 14953 6136 10410 9659 15388 15959 18980 18761 16834 17 14000 22430 22399 15392 4366
(4919,767) 7353 8880 11512 5195 22503 338 17973 4582 1274 3491 7330 9722 21225 10903 128 11998 1077 19450 19903 12047 20195 12048 5522 22237 7513 9137 20474 1431 15443 22296 19448 2029 10377 18676 719 8330 15269 11003 2000 6385 1543 16502 19647 20529 2226 9240 15559 15682 19686 6295 2657 18904 1093 19500 9624 6462 8080 3310 14046 16520 19879 22449 21133 12599 17138 6726 6764 772 20871 19745 234 1665 16568 6123 4017 21471 13811 6658 12008 22071 5375 16357 11925 4699 14442 5783 9057 2733 18324 4795 17990 14815 6338 4926 2180 13475 18928 11137 15087 5802
(4930,2947) 5489 20318 16167 1122 19656 11178 11787 19282 4536 11100 10979 9910 16639 8046 10562 7727 8713 20655 20782 16393 14703 8930 13122 6229 22335 9396 21096 15057 12457 18273 11129 21936 581 117 4946 6576 134 17015 1265 11867 11389 12903 7991 16202 8886 6137 1110 9914 12900 13591 22582 17928 20888 6693 21416 12578 8595 7108 10824 10955 1438 6011 11616 20419 13743 19983 1095 16164 9575 10722 8015 5231 15639 4623 5108 12615 12976 11386 12089 10326 2708 1183 19044 2350 22107 4831 21642 4654 20365 8356 19716 14920 17410 9351 20100 6670 20039 18917 19091 17416
(4938,33) 570 7781 11281 7130 18783 3702 11210 938 21852 361 11306 7226 4189 14308 6125 20357 7646 4552 20515 2403 1421 7557 13374 4173 20264 9946 2814 18725 16215 3348 148 21334 10613 14407 10299 1312 19167 12080 21820 8039 5742 15821 22345 11776 6518 13559 19117 3417 10450 2901 14497 13155 3567 17421 14709 22072 19101 16186 20921 3626 17997 18507 5146 21922 8211 16991 18019 11088 21131 3302 15433 13926 14524 20367 5090 4299 11885 12066 809 2171 16625 4081 9991 11621 18360 17201 8710 3219 22582 8471 14754 19731 875 15931 18409 2059 19517 16897 9364 17362
(4946,882) 4432 20141 1018 22433 2656 10228 14237 19709 14725 21187 17597 12745 6462 17303 9400 140 18866 6661 16594 8337 134 9229 10459 6460 16619 6424 6542 8449 19380 10742 17672 11417 19006 20050 4316 13047 16395 8320 12116 22274 719 20027 18898 14849 13762 2442 1245 18288 9605 6683 19922 16330 5399 19207 16094 478 9462 5697 3655 17798 9333 17854 15648 741 9669 11081 2137 4811 4875 9048 16233 20342 2881 8253 13631 4602 1803 16718 3791 20011 15276 10517 17994 21561 1503 12589 11425 4054 14275 7238 14535 15797 15752 14184 14490 15749 7032 5393 4300 6468
(4956,1333) 20590 5839 17599 18166 3769 22177 6746 2142 19825 20251 18629 9937 4421 10669 14501 16357 8922 18982 18009 20422 12055 10304 4808 3332 17475 21734 656 16001 6694 16097 11790 12044 17104 19015 14234 3316 7573 420 21863 12338 15452 19847 17879 5975 10865 8835 17076 11826 12544 18253 4044 21030 8235 22478 14775 6047 17168 7058 19692 15582 8488 8335 10208 22360 7333 18806 21670 19084 201 7077 5407 8563 5631 5228 21021 1291 16875 22394 8853 8802 9006 12516 13507 844 3381 15165 8493 17707 3737 4943 9791 16903 11376 10650 7936 21674 19085 15879 680 16492
(4957,1333) 4747 1257 10831 12703 7249 22128 22087 18235 4863 13110 13572 4580 8463 7127 21983 22239 11617 2478 8978 3011 13549 1317 4640 21457 6444 21069 14395 14390 16323 3135 20343 6405 22498 20978 22247 6540 18498 10538 4981 829 12411 11797 6088 22044 7891 16075 12095 16170 8249 6368 14964 20673 13017 11788 9819 18458 20990 21156 12487 20568 7216 17823 12707 21486 5399 5013 248 12002 17231 4754 2328 21556 21634 2222 13310 4549 3464 3884 20065 8733 1674 8822 18934 13235 18276 11959 10315 7267 1872 6876 5222 11610 15241 8654 14464 10729 20030 22154 5854 14929
(4961,14815) 8673 20246 1040 2894 17254 12752 8131 9118 9065 22206 22437 3166 15964 18656 10818 7807 19453 13310 5607 5556 10789 11769 11305 14364 19485 6688 18651 7897 14804 10539 6302 3679 4644 10157 7112 13949 21744 5201 7979 13252 22355 14025 4212 19545 3150 12033 8893 9784 10831 18042 2198 12672 1305 10783 3417 6112 10927 5905 7124 4904 9561 16198 10231 8341 5364 7837 17298 8013 4315 19941 22117 17857 19252 3525 12870 14503 8358 9230 5913 9275 11817 19857 931 21228 18109 3763 16122 15659 15467 3479 17518 17843 9170 13067 2592 8610 7321 9067 8986 21653
(4969,12583) 11234 11094 5077 3747 20474 10802 17838 14527 22048 10242 6472 9626 14905 13327 1488 637 1859 11710 2004 19165 21414 3241 21266 4695 16429 11735 4189 5255 5994 15514 14352 8036 17924 11969 7829 487 13813 16803 8761 6266 6793 3927 9679 6975 9606 15105 16767 1831 9793 17620 17546 12231 7694 1071 2993 6130 20557 3054 9101 6683 4841 2542 21232 16638 17862 293 2524 5009 5416 2240 4205 10226 18437 7086 11896 16633 3860 19996 10017 857 21853 16645 7397 22016 17757 19395 8564 540 13917 3965 3097 12637 5445 18237 79 10402 10006 13301 16316 21361
(4977,422) 1296 16842 7693 7072 10376 12676 569 18093 17445 9656 5049 7313 3455 3731 13963 14405 6039 6206 6041 22030 2377 1014 17511 7298 3972 18774 11653 10703 21808 14165 8029 15776 11833 18552 13750 10168 377 11406 21144 12819 20414 9142 2236 2985 5383 12938 16094 2839 2836 11782 12620 10970 3030 17691 1040 15016 8389 2905 632 8632 8241 20444 15175 14752 16950 8596 6427 6104 5174 12921 20750 7675 2850 5864 6831 14838 7271 22520 16593 10926 8754 22115 15700 10273 17562 18543 15611 20257 4946 6622 16926 12954 18396 4184 15123 414 16519 11951 10275 12394
(4985,422) 3449 9262 16747 1421 8266 9786 15725 3899 7166 15927 1466 19355 21131 11321 87 19222 4160 7341 276 18871 8652 14340 1918 17568 4182 13758 10482 2401 15765 15918 1834 7065 16319 18200 21836 12590 19678 21170 21771 18935 11808 4444 13220 19597 5428 15692 16977 17780 12257 17095 36 984 4503 11615 15317 17837 15457 19340 18575 2385 2691 16801 3050 12523 20171 18387 19475 1569 3738 21111 21172 7531 13717 17549 12938 10581 2440 13341 8668 10453 3606 341 18897 6423 17771 10311 16972 20997 6600 12953 13158 18274 22369 3509 6810 6054 10374 8862 20695 10806
(4987,422) 20089 9576 15015 20164 2890 16656 6672 16685 947 21703 15027 13029 1171 15722 8044 22586 6540 900 19596 19905 11031 2555 15942 17906 11708 14186 8762 6226 16687 13870 19120 13206 17486 6482 12792 18960 16769 17126 20547 1425 16054 10 2559 6344 3335 9245 8 12113 14047 3749 5650 4684 7690 6300 8036 3384 20133 19350 6674 11165 5683 1133 18087 7238 19009 5274 10914 19918 9837 16044 2920 14629 3865 4381 13901 3252 21710 19067 1430 20262 17895 19565 7781 15479 10749 10168 21796 10378 679 15082 20962 8424 18816 11715 16767 20471 15584 21754 11498 1249
(4992,1633) 20325 16876 15708 1181 21541 12158 19742 3198 11573 15835 21623 11606 15153 4019 17892 16520 6673 9628 6689 17190 5597 15683 18131 7186 9669 14832 16300 5468 13627 18758 3744 8966 6176 17362 22578 942 20642 12558 2686 15609 15020 3384 12610 21855 5477 20363 14503 14220 8552 9543 3186 17774 8585 202 21367 1993 9510 22422 7598 17295 8609 335 18007 11484 12432 22439 2266 17448 308 11402 7189 14598 9497 21409 16256 18476 652 4315 5811 13463 2517 2237 8299 7043 8069 2209 9489 662 20653 1530 8174 1870 9493 8408 17893 11894 4543 16516 14886 20033
(4994,18658) 17786 9173 14696 5932 9389 11498 11763 14755 12789 15022 5414 2710 1675 10422 4001 6726 14003 18890 4389 17122 22551 344 6791 13601 1189 2761 4513 16155 3094 10877 4198 19763 11959 9879 521 9031 2364 16987 6759 9361 18723 13987 5959 11783 11129 1762 1207 8237 14432 8570 21713 22579 20533 17140 4905 6551 12839 19584 17280 14528 11345 10251 15952 16404 8265 10489 11996 408 8131 13769 2210 10572 20879 5789 19910 14887 7595 6251 3119 7199 3033 15080 5073 19650 14273 9291 19086 18345 10395 14314 13791 615 10587 17211 20027 300 22483 18111 11113 5668
(5006,380) 8751 19754 16314 3673 20952 10921 18455 12520 7764 261 21831 2644 11543 1361 11486 8742 17160 11487 18949 9658 2087 22037 8589 11560 13836 13668 4703 16852 184 6297 984 15067 7648 14449 13093 15102 10527 14676 19636 19538 20571 16888 8906 4664 19111 1456 13966 6312 18436 1230 17058 3192 460 20924 372 18706 14838 7713 15899 13011 19945 18535 5404 8025 21463 691 6382 674 21547 4060 4685 14732 20727 7631 18249 20257 19970 5617 17081 22382 1220 2177 7667 5937 767 10839 2666 4389 8346 180 12891 16982 2454 8717 15125 19706 17166 2433 15081 10670
(5006,778) 1167 18286 12592 6488 19652 9203 11454 7243 17694 7143 22449 14902 11938 2804 18858 7624 10246 17737 3113 22183 11793 1354 5137 17472 16247 8931 4348 22466 12079 2933 6047 18823 17363 20939 16734 6569 9401 21341 18260 2905 21274 20769 587 7996 10490 10793 19154 1322 4997 19235 97 986 11025 818 11355 719 15381 1097 15141 6608 7320 16177 7869 2111 6523 7809 20808 4807 19419 18143 21943 21830 22031 5150 6963 20753 1111 20525 11270 17620 760 19473 11963 2858 3858 9619 19265 18516 1616 2480 20559 17014 8457 7294 15995 8291 22175 4156 32 3639
(5007,778) 8119 11338 4171 19488 6961 11307 21581 11966 4134 17317 7623 6803 19020 20738 10712 5789 2450 13379 22280 3496 19608 20455 7190 7707 18989 17291 7887 3549 15439 8055 14228 12615 18197 7266 12678 8976 18716 18604 17763 4494 2971 19539 21037 15293 11414 6482 17469 7341 19481 18241 1827 16262 8661 2161 21617 15564 9876 9718 12917 18878 14949 10252 19763 14444 21656 20549 22521 17097 6804 1334 1933 16951 926 18126 14835 21620 17245 15923 9472 16567 1426 4036 17219 6187 10375 16462 6954 20149 16412 6672 9155 4798 2631 11147 8458 6195 8086 51 14693 20575
